"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
350228000,11,11241,112410001,"350-2280",1,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","太田ヶ谷","オオタガヤ",,,,,,"東洋電装　株式会社","トウヨウデンソウ　カブシキガイシヤ","太田ヶ谷１０５３",
350222500,11,11241,112410002,"350-2225",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","上新田","カミシンデン",,,,,,,,,
350220300,11,11241,112410003,"350-2203",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","上広谷","カミヒロヤ",,,,,,,,,
350221200,11,11241,112410004,"350-2212",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","共栄町","キョウエイチョウ",,,,,,,,,
350220200,11,11241,112410005,"350-2202",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","五味ヶ谷","ゴミガヤ",,,,,,,,,
350228100,11,11241,112410005,"350-2281",1,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","五味ヶ谷","ゴミガヤ",,,,,,"東光　（株）　埼玉事業所","トウコウ　（カブ）　サイタマジギヨウシヨ","五味ヶ谷１８",
350222200,11,11241,112410006,"350-2222",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","下新田","シモシンデン",,,,,,,,,
350222700,11,11241,112410007,"350-2227",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","新町","シンマチ",,,,,,,,,
350221300,11,11241,112410008,"350-2213",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","脚折","スネオリ",,,,,,,,,
350228200,11,11241,112410008,"350-2282",1,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","脚折","スネオリ",,,,,,"株式会社　ベルク","カブシキガイシヤ　ベルク","脚折１６４６",
350221100,11,11241,112410009,"350-2211",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","脚折町","スネオリチョウ",,,,,,,,,
350222300,11,11241,112410010,"350-2223",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","高倉","タカクラ",,,,,,,,,
350220400,11,11241,112410011,"350-2204",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","鶴ヶ丘","ツルガオカ",,,,,,,,,
350222600,11,11241,112410012,"350-2226",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","中新田","ナカシンデン",,,,,,,,,
350222100,11,11241,112410013,"350-2221",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","羽折町","ハネオリチョウ",,,,,,,,,
350220600,11,11241,112410014,"350-2206",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","藤金","フジガネ",,,,,,,,,
350220100,11,11241,112410015,"350-2201",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","富士見","フジミ",,,,,,,,,
350228700,11,11241,112410015,"350-2287",1,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","富士見","フジミ",,,,,,"株式会社　ネオシス","カブシキガイシヤ　ネオシス","富士見６－２－２",
350222400,11,11241,112410016,"350-2224",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","町屋","マチヤ",,,,,,,,,
350220500,11,11241,112410017,"350-2205",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","松ヶ丘","マツガオカ",,,,,,,,,
350221700,11,11241,112410018,"350-2217",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","三ツ木","ミツギ",,,,,,,,,
350229200,11,11241,112410018,"350-2292",1,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","三ツ木","ミツギ",,,,,,"鶴ヶ島市役所","ツルガシマシヤクシヨ","三ツ木１６－１",
350221600,11,11241,112410019,"350-2216",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","三ツ木新田","ミツギシンデン",,,,,,,,,
350221900,11,11241,112410020,"350-2219",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","三ツ木新町","ミツギシンマチ",,,,,,,,,
350221500,11,11241,112410021,"350-2215",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","南町","ミナミチョウ",,,,,,,,,
350221800,11,11241,112410022,"350-2218",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","柳戸町","ヤナギドチョウ",,,,,,,,,
350120000,11,11242,112420000,"350-1200",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ",,"　","（該当なし）",,,,,,,,
350120300,11,11242,112420001,"350-1203",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","旭ケ丘","アサヒガオカ",,,,,,,,,
350122500,11,11242,112420002,"350-1225",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","馬引沢","ウマヒキザワ",,,,,,,,,
350124600,11,11242,112420003,"350-1246",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","梅原","ウメハラ",,,,,,,,,
350122200,11,11242,112420004,"350-1222",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","大谷沢","オオヤザワ",,,,,,,,,
350122700,11,11242,112420005,"350-1227",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","女影","オナカゲ",,,,,,,,,
350121400,11,11242,112420006,"350-1214",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","女影新田","オナカゲシンデン",,,,,,,,,
350123400,11,11242,112420007,"350-1234",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","上鹿山","カミカヤマ",,,,,,,,,
350123100,11,11242,112420008,"350-1231",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","鹿山","カヤマ",,,,,,,,,
350124200,11,11242,112420009,"350-1242",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","北平沢","キタヒラサワ",,,,,,,,,
350125400,11,11242,112420010,"350-1254",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","久保","クボ",,,,,,,,,
350124500,11,11242,112420011,"350-1245",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","栗坪","クリツボ",,,,,,,,,
350124900,11,11242,112420038,"350-1249",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","高麗川","コマガワ",,,,,,,,,
350120200,11,11242,112420012,"350-1202",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","駒寺野新田","コマデラノシンデン",,,,,,,,,
350125100,11,11242,112420013,"350-1251",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","高麗本郷","コマホンゴウ",,,,,,,,,
350124800,11,11242,112420039,"350-1248",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","四本木","シホギ",,,,,,,,,
350122100,11,11242,112420014,"350-1221",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","下大谷沢","シモオオヤザワ",,,,,,,,,
350123300,11,11242,112420015,"350-1233",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","下鹿山","シモカヤマ",,,,,,,,,
350121200,11,11242,112420016,"350-1212",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","下高萩新田","シモタカハギシンデン",,,,,,,,,
350129700,11,11242,112420016,"350-1297",1,0,"埼玉県","サイタマケン","日高市","ヒダカシ","下高萩新田","シモタカハギシンデン",,,,,,"シグマ光機　株式会社","シグマコウキ　カブシキガイシヤ","下高萩新田１７－２",
350125200,11,11242,112420017,"350-1252",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","清流","セイリュウ",,,,,,,,,
350125300,11,11242,112420018,"350-1253",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","台","ダイ",,,,,,,,,
350124700,11,11242,112420019,"350-1247",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","高岡","タカオカ",,,,,,,,,
350122300,11,11242,112420020,"350-1223",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","高富","タカトミ",,,,,,,,,
350121300,11,11242,112420021,"350-1213",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","高萩","タカハギ",,,,,,,,,
350121500,11,11242,112420022,"350-1215",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","高萩東","タカハギヒガシ",,,,,,,,,
350122400,11,11242,112420023,"350-1224",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","田木","タギ",,,,,,,,,
350120100,11,11242,112420024,"350-1201",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","田波目","タバメ",,,,,,,,,
350123200,11,11242,112420025,"350-1232",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","中鹿山","ナカカヤマ",,,,,,,,,
350122600,11,11242,112420026,"350-1226",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","中沢","ナカザワ",,,,,,,,,
350124300,11,11242,112420027,"350-1243",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","新堀","ニイホリ",,,,,,,,,
350120400,11,11242,112420028,"350-1204",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","新堀新田","ニイホリシンデン",,,,,,,,,
350123500,11,11242,112420029,"350-1235",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","楡木","ニレギ",,,,,,,,,
350124400,11,11242,112420030,"350-1244",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","野々宮","ノノミヤ",,,,,,,,,
350120500,11,11242,112420031,"350-1205",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","原宿","ハラジュク",,,,,,,,,
350129500,11,11242,112420031,"350-1295",1,0,"埼玉県","サイタマケン","日高市","ヒダカシ","原宿","ハラジュク",,,,,,"ＮＥＣネットワーク・センサ　株式会社","エヌイ－シ－ネツトワ－ク・センサ　カブシキガイシヤ","原宿４０１番地",
350129600,11,11242,112420031,"350-1296",1,0,"埼玉県","サイタマケン","日高市","ヒダカシ","原宿","ハラジュク",,,,,,"太平洋セメント　株式会社　埼玉工場","タイヘイヨウセメント　カブシキガイシヤ　サイタマコウジヨウ","原宿７２１",
350120600,11,11242,112420032,"350-1206",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","南平沢","ミナミヒラサワ",,,,,,,,,
350129200,11,11242,112420032,"350-1292",1,0,"埼玉県","サイタマケン","日高市","ヒダカシ","南平沢","ミナミヒラサワ",,,,,,"日高市役所","ヒダカシヤクシヨ","南平沢１０２０",
350125500,11,11242,112420033,"350-1255",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","武蔵台","ムサシダイ",,,,,,,,,
350121100,11,11242,112420034,"350-1211",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","森戸新田","モリドシンデン",,,,,,,,,
350123600,11,11242,112420035,"350-1236",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","猿田","ヤエンダ",,,,,,,,,
350123700,11,11242,112420040,"350-1237",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","猿田上ノ台","ヤエンダウエノダイ",,,,,,,,,
350124100,11,11242,112420036,"350-1241",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","山根","ヤマネ",,,,,,,,,
350129800,11,11242,112420036,"350-1298",1,0,"埼玉県","サイタマケン","日高市","ヒダカシ","山根","ヤマネ",,,,,,"埼玉医科大学国際医療センター","サイタマイカダイガクコクサイイリヨウセンタ－","山根１３９７－１",
350125700,11,11242,112420037,"350-1257",0,0,"埼玉県","サイタマケン","日高市","ヒダカシ","横手","ヨコテ",,,,,,,,,
342000000,11,11243,112430000,"342-0000",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ",,"　","（該当なし）",,,,,,,,
342001600,11,11243,112430001,"342-0016",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","会野谷","アイノヤ",,,,,,,,,
342000800,11,11243,112430002,"342-0008",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","旭","アサヒ",,,,,,,,,
342850500,11,11243,112430002,"342-8505",1,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","旭","アサヒ",,,,,,"株式会社　丸和運輸機関","カブシキガイシヤ　マルワウンユキカン","旭７－１",
342850200,11,11243,112430002,"342-8502",1,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","旭","アサヒ",,,,,,"株式会社　オーム電機","カブシキガイシヤ　オ－ムデンキ","旭３－８",
342002500,11,11243,112430003,"342-0025",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","飯島","イイジマ",,,,,,,,,
342002200,11,11243,112430004,"342-0022",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","加藤","カトウ",,,,,,,,,
342000100,11,11243,112430005,"342-0001",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","上内川","カミウチカワ",,,,,,,,,
342001700,11,11243,112430006,"342-0017",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","上笹塚","カミササヅカ",,,,,,,,,
342005200,11,11243,112430007,"342-0052",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","川富","カワドミ",,,,,,,,,
342005100,11,11243,112430008,"342-0051",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","川野","カワノ",,,,,,,,,
342000500,11,11243,112430009,"342-0005",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","川藤","カワフジ",,,,,,,,,
342004500,11,11243,112430010,"342-0045",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","木売","キウリ",,,,,,,,,
342004400,11,11243,112430011,"342-0044",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","木売新田","キウリシンデン",,,,,,,,,
342004600,11,11243,112430012,"342-0046",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","共保","キョウホ",,,,,,,,,
342005800,11,11243,112430013,"342-0058",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","きよみ野","キヨミノ",,,,,,,,,
342004300,11,11243,112430014,"342-0043",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","小松川","コマツガワ",,,,,,,,,
342005000,11,11243,112430015,"342-0050",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","栄町","サカエチョウ",,,,,,,,,
342002300,11,11243,112430016,"342-0023",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","皿沼","サラヌマ",,,,,,,,,
342002100,11,11243,112430017,"342-0021",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","鹿見塚","シシミヅカ",,,,,,,,,
342000200,11,11243,112430018,"342-0002",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","下内川","シモウチカワ",,,,,,,,,
342000700,11,11243,112430019,"342-0007",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","拾壱軒","ジュウイッケン",,,,,,,,,
342005900,11,11243,112430020,"342-0059",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","新栄","シンエイ",,,,,,,,,
342005700,11,11243,112430021,"342-0057",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","須賀","スカ",,,,,,,,,
342005300,11,11243,112430022,"342-0053",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","関","セキ",,,,,,,,,
342001400,11,11243,112430023,"342-0014",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","関新田","セキシンデン",,,,,,,,,
342003600,11,11243,112430024,"342-0036",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","高富","タカドミ",,,,,,,,,
342860100,11,11243,112430024,"342-8601",1,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","高富","タカドミ",,,,,,"株式会社　アサヒ情報","カブシキガイシヤ　アサヒジヨウホウ","高富１丁目３１番地４",
342003500,11,11243,112430025,"342-0035",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","高久","タカヒサ",,,,,,,,,
342003400,11,11243,112430026,"342-0034",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","道庭","ドウニワ",,,,,,,,,
342002600,11,11243,112430027,"342-0026",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","土場","ドジョウ",,,,,,,,,
342003700,11,11243,112430028,"342-0037",0,0,"埼玉県","サイタマケン","吉川市","ヨシカワシ","富新田","トミシンデン",,,,,,,,,
